name,display_name,avatar,did,text,repost_count
mariannedoherty.bsky.social,Marianne Doherty,https://cdn.bsky.app/img/avatar/plain/did:plc:ljnrocuyeluisrjkf2erjvjm/bafkreidy4sel62brylguoay7vyrjaoi7o7yvz2h3xvnzd3jnx3hgc4isoq@jpeg,did:plc:ljnrocuyeluisrjkf2erjvjm,NA,0
drivensnowmusic.bsky.social,Driven Snow,https://cdn.bsky.app/img/avatar/plain/did:plc:ds3gq45fyfvz3g4n3zy6yuau/bafkreiaenhtmrlq7k45xyd2dkz7xrkdltq4zz7pohvnndbintbxdt6gyqa@jpeg,did:plc:ds3gq45fyfvz3g4n3zy6yuau,NA,0
gregome.bsky.social,Greg,https://cdn.bsky.app/img/avatar/plain/did:plc:knn6gcza6y54s6fzw2dfymft/bafkreifsnxbbes6rdqqotslbf4wmscyy4edzkhwaqxin4hpv4tonsplyde@jpeg,did:plc:knn6gcza6y54s6fzw2dfymft,NA,0
antiwifeequation.bsky.social,Anti-Wife Equation,https://cdn.bsky.app/img/avatar/plain/did:plc:ysiml7emleugkc2rcnsp5ikh/bafkreihe524ihwcqwuv2fxufb32qlafwvynou2dmcgaynpdtdpzskp3t2y@jpeg,did:plc:ysiml7emleugkc2rcnsp5ikh,NA,0
eastlothianhare.bsky.social,Andy,https://cdn.bsky.app/img/avatar/plain/did:plc:os4pe4ryheuqcsaaht7paiho/bafkreicasgzaxoagwnarxlo3u5hx32j6fmkn5vmd23z2aubs4qxl3ggq2a@jpeg,did:plc:os4pe4ryheuqcsaaht7paiho,NA,0
remembrancewatch.bsky.social,RemembranceWatch,https://cdn.bsky.app/img/avatar/plain/did:plc:6nhpbpdp3hjpuhf3mdnycz22/bafkreigz4jtv6fzqfemwdavklr76biuy52qtgoijplxeh4dzymsfclmj5a@jpeg,did:plc:6nhpbpdp3hjpuhf3mdnycz22,NA,0
majorpaul.bsky.social,Paul Waldron,https://cdn.bsky.app/img/avatar/plain/did:plc:rnzrs67vrbtrmwdkaxruy66z/bafkreienchd6ql4uiyojx4nbabwqvqeutz23h5gthm5yvwg4rpec6xy2w4@jpeg,did:plc:rnzrs67vrbtrmwdkaxruy66z,NA,0
marksugrue.com,Mark Sugrue,https://cdn.bsky.app/img/avatar/plain/did:plc:ft33qlpmd3q6dexqteqh2t7v/bafkreiekyzalxbn6firuhan5m3gvusngnkqsmepubntnzpd47nprpxa5cy@jpeg,did:plc:ft33qlpmd3q6dexqteqh2t7v,NA,0
insomniac2024.bsky.social,J.A. Misek,https://cdn.bsky.app/img/avatar/plain/did:plc:dclqoewoqq7f6cx7r6ziyvkz/bafkreifvflli3ld2vslnnhyqryqdu266ugoaock3moqa3ofeiddkhndnoq@jpeg,did:plc:dclqoewoqq7f6cx7r6ziyvkz,NA,0
betaburns.bsky.social,emma q burns,https://cdn.bsky.app/img/avatar/plain/did:plc:fozy5bi774qi5v3cd4wpkwsu/bafkreiavimgh537rvttjffmeitfvfoloukcngvrtlovbx2vyejbmq3j5a4@jpeg,did:plc:fozy5bi774qi5v3cd4wpkwsu,NA,0
orlanimh.bsky.social,NA,NA,NA,"Very proud of my nephew, who's turning 16 next week, who raised 1227 euro with his Halloween lights! Mayo Roscommon Hospice has confirmed his total 👏👏👏 #SpeirGorm #MayoRoscommonHospice",2
roboconnor.bsky.social,NA,NA,NA,Dear @newyorker.com - #Ireland would like to raise on objection #speirgorm,0
nowbreezing.ntw.app,NA,NA,NA,"
Bluesky's Top 10 Trending Words (past 10min):
💨x1* - ukraine 🔓
💨x32 - macy's
💨x29 - thankful
💨x1* - democracy 🔓
💨x29 - afghan
💨x27 - thanksgiving
💨x1* - gaza 🔓
💨x16 - mou
💨x14 - turkey
💨x13 - guardsmen
*🔓 = Unlocked Emergency Words (see img)

#ListenToBlackVoices

(Something not right? Reply!)",5
321kieran.bsky.social,NA,NA,NA,"📢Listen back Now to Paul @pagep195.bsky.social of Whipping Boy on his great new project The Sentimental Tourists!

🎧Also check out great chats with @maykay.bsky.social, @davidsanclair.bsky.social, @asmythmusic.bsky.social, @richiejape.bsky.social & more!

▶️ nova.ie/podcast/the-... #Speirgorm",5
djwalker.bsky.social,NA,NA,NA,"Wishing a calm and peaceful Thanksgiving to all who celebrate. 

Harty’s Quay, Rochestown, Cork 🇮🇪 

#photography
#nature
#landscape
#winter
#reflection
#thanksgiving
#EastCoastKin
#spéirgorm
#PhotoHour

🐕 🚶 📷 📱 📸 ☁️",94
caroleducky.bsky.social,NA,NA,NA,"This is NOT okay. 🤬

No woman should be subjected to inappropriate remarks from a #taxi driver. There is a power imbalance between driver & passenger & a lone female passenger is in a vulnerable position. His comments were frightening. 🚩

#Dublin #SpeirGorm

www.instagram.com/reel/DRjrJ7V...?",34
ciaralynnmurphy.bsky.social,NA,NA,NA,"Just cycled through this down the quays to Connolly. I wouldn’t like to be on anymore than two wheels in town right now. Gridlocked. And considering they’re all beeping all the time, very loud. #Spéirgorm",1
sarahskeeter.bsky.social,NA,NA,NA,"Is it just me or do Irish men politicians favour a blue suit to an unreasonable degree? Is this everywhere or just us?

#spéirgorm",2
ainekeenan.bsky.social,NA,NA,NA,"When you go will you send 
back a letter from America?
Take a look up the rail track 
from Miami to Canada ...

The Proclaimers, 20th century

#Photography #Wisdom #Poetry #SpeirGorm #StreetPhotography #RamanaMaharshi #Ashram #India #ImageAndVerse #ArtOfBlueSky #PhotographersOfBlueSky #EastCoastKin",279
flockdublin.bsky.social,NA,NA,NA,"They’ve been from the shop only for a year or so as I wanted to see people try them on and how they fit different heads but they’re online now.
#irishcraft #irishdesign #wool #naturalwool #beanies #speirgorm",5
ancienteejit.bsky.social,NA,NA,NA,I may only have 50 followers and most of them are bots I'm sure but I highly recommend this book. Read it years ago and really enjoyed it. #spéirgorm #buylocal,1
squeefulraven.bsky.social,NA,NA,NA,"Happy Thanksgiving to all who celebrate!

#Thanksgiving #Turkey #TurkeyDay #SpéirGorm #SpeirGorm #America",11
alanmacseain.bsky.social,NA,NA,NA,"The name Saoirse began appearing in the 1920's after the dust of the War of Indepenence settled.

I'm betting Aontas, as a boy's name, will appear after reunification. 
##spéirgorm",1
pollygaillimh.bsky.social,NA,NA,NA,#speirgorm,0
eoinbuckleylmk.bsky.social,NA,NA,NA,"Details as promised for Merch & Record Fair in The Commercial on Dec 6th
#Limerick #Music #ShopLocal #Christmas #Speirgorm #StickYourBlackFridayShite",0
jayroszman.bsky.social,NA,NA,NA,"Dear #Speirgorm :

I'll be in Dublin Saturday AM for a meeting and won't be taking the train back to Cork till late afternoon. I need xmas gifts for family in US – where would you go for cool artsy, crafty, independent Irish stuff?",2
drsadhbh.bsky.social,NA,NA,NA,I love this poem too - thanks for bringing it over to #speirgorm,3
adrianlegg.bsky.social,NA,NA,NA,"Waiting for the last ferry on the Sherkin Disco Bus.
#SherkinIsland #Disco #Bus 
#speirgorm",2
thenpw.bsky.social,NA,NA,NA,Listened to this today. It was insanely delicious! Please give it a whirl... 🍎 #speirgorm,14
shanerazor.bsky.social,NA,NA,NA,"The National Development Plan 2040 summed up in 15 secs #speirgorm #transport 

youtu.be/cjl8OIZijjY?...",2
despod.bsky.social,NA,NA,NA,Retro train and retro loco in Cork. #Speirgorm,24
drdeiana.bsky.social,NA,NA,NA,This Friday. Join us if you are in Belfast #Speirgorm,0
weirdireland.bsky.social,NA,NA,NA,Thing go boing #speirgorm,4
joetweetsalot.bsky.social,NA,NA,NA,"Went to the #MoulinRouge show on Monday - it was fantastic! 

⭐ ⭐ ⭐ ⭐*

*I would give 5 stars but Satine was a brunette and I won't tolerate ginger-erasure!!

#speirgorm",0
simonb84.bsky.social,NA,NA,NA,"The last 2 days have been an epic failure for the better Public Transport agenda. This government has shat over nearly every project you can think of. 

#SpéirGorm #IrishPolitics",0
yerwannn.bsky.social,NA,NA,NA,"Does anyone else get a little eye twitch when they're tired? I told my boyf that I had the sleepy twitches and he looked at me like I'd 12 heads. I can't be the only slightly-twitchy-sleepy- person?

#speirgorm",1
kevinlally32.bsky.social,NA,NA,NA,"The writing is on the wall 🧱 

- Protect farming and rural communities 👨‍🌾👩‍🌾

- Protect our climate 🌍🌎🌏

- Protect democracy 🗳

- Reject the EU-Mercosur Trade Deal  🛑

#SpéirGorm #EU",1
irelandsedge.bsky.social,NA,NA,NA,"In our age of ever-shorter attention spans, long-form reporting has become an endangered art. But some stories require months and years of investigation and thought to be told properly.

#IrelandsEdge25 #OtherVoices25 #SpeirGorm",0
lovelyhurling.bsky.social,NA,NA,NA,"Great to see these Irish Peacekeepers, arriving home safe & sound. 🇮🇪
#Speirgorm",3
roc83.bsky.social,NA,NA,NA,"Up in Dublin to see Dylan. Only out of the station and 5 different people have tried to pour coddle into my hands. 

Terrifying place.

#speirgorm",1
joyofhazel.bsky.social,NA,NA,NA,"Some lovely sunrises we've been getting in Kerry recently...
#speirgorm #nofilter",9
starrock2.bsky.social,NA,NA,NA,"Interested in #climate and #energy policy in Ireland and/ or how energy systems models can help inform policy? In Dublin & free on Dec 15th? Come along to connect with key stakeholders and hear more about work of UCC Energy Policy & Modelling Group 
www.eventbrite.com/e/ucc-energy... #speirgorm",3
gerrioneillhist.bsky.social,NA,NA,NA,"Why? Why bring party politics into it? There are more than enough Irish writers, artists and poets to choose from. James Joyce? Samuel Beckett? Patrick Kavanagh? W.B. Yeats? Harry Clarke? John Lavery? Or what about naming it after a woman? Radical, eh? #speirgorm",2
dubmac.bsky.social,NA,NA,NA,"I work near #SheriffStreet in Dublin and it's blighted by far right tricolors at half mast.
I've spoken to a few residents who assured me that most locals don't support the action but are intimidated into saying nothing publicly about them.

#Speirgorm",6
bleary.off-the-records.com,NA,NA,NA,Saw them supporting NewDad a few weeks ago. They’re really good. #Speirgorm #UpCork,4
saytheirnamesir.bsky.social,NA,NA,NA,#Belfast friends #speirgorm,5
dfertl.bsky.social,NA,NA,NA,"#Ireland ‘s Justice Minister Jim O’Callaghan has signalled plans to follow Britain in aping #Denmark ‘s  failed #racist #migration policy: ignoring the real crises making #refugees, & risking emboldening the #farright, to deflect from domestic inequality
#SpéirGorm
www.irishtimes.com/opinion/2025...",7
irishplacenames.bsky.social,NA,NA,NA,"Rockabill islands, off the town of Skerries, County Dublin. From the Irish 'Cloch Dábhiolla', meaning 'Two-bill Rock'. 

Home to a lighthouse and the largest colony of roseate terns in Europe. And possibly some stray cats.

#speirgorm",31
cjamcmahon.bsky.social,NA,NA,NA,how in the year of our lord 2025 can I not find a decent kids encyclopaedia app on the iOS app store? any recommendations #speirgorm,13
breathingfire.bsky.social,NA,NA,NA,The return of the time of the Táin Bó. Can berserkers and demigods be far behind? #CúChulainn #speirgorm,0
eointf.bsky.social,NA,NA,NA,@irishcycle.com maybe you could give this warning a boost to the #speirgorm crew. I've seen a good few RadWagons about over last few years. Cheers.,0
seeinstarrs.bsky.social,NA,NA,NA,"It was Glasto 2003, it was 28° & sunny and this man was awesome. 🔥
You've crossed your last river Jimmy, RIP

#glasto ##speirgorm",0
natalieoregan.bsky.social,NA,NA,NA,"Ireland’s drug policy isn’t just failing, it’s harming families.
Kinship carers save the State billions, yet face legal hurdles, poverty, and zero recognition. 

#DrugPolicy #KinshipCare #Ireland #SocialJustice #DrugSky #SpeirGorm

natalieoregan.substack.com/p/kinship-ca...",10
kellieturtle.bsky.social,NA,NA,NA,"My southern friends and comrades: anybody with 3 mobile want to register for a Lily Allen Dublin gig presale code today and share it with me? The partitionism is excluding us nordies and frankly I consider it a breach of the Good Friday Agreement. 
#SpeirGorm",1
desfitzgerald.bsky.social,NA,NA,NA,"If you're in ireland and have kids in primary school or soon to be, please fill out this survey on preferences re religious involvement in schools, and whether people prefer single-sex or co-ed. It takes < 1 minute and will inform future provision. #speirgorm www.gov.ie/en/departmen...",34
menalippe.bsky.social,NA,NA,NA,Wear red if you can #Speirgorm,1
suerussell.bsky.social,NA,NA,NA,Great to see the Pipster out and about and back on form .... even if she insists on rolling round in sheep poo!! #Bestdog #dogsofbluesky #spéirgorm,0
mikduffy.bsky.social,NA,NA,NA,#speirgorm Irish cineastes who can access UK TV might be interested to hear that Talking Pictures are showing The Black Tent - a war film from under-celebrated Belfast director Brian Desmond Hurst.,0
brianofarrell.bsky.social,NA,NA,NA,"Bloody hell that is outrageous

#SpéirGorm",4
claireconnolly.bsky.social,NA,NA,NA,‘Tis the season - thanks @winterpapers.bsky.social and @mgtkell.bsky.social #speirgorm,1
pbp-wexford.bsky.social,NA,NA,NA,#speirgorm,1
garethoconnor.bsky.social,NA,NA,NA,Wisdom of Trees #SpeirGorm,1
lolaclare.bsky.social,NA,NA,NA,"To my Irish Bluesky community interested in environmental hazard & protection. Does anyone know of research or policy documents on Aughinish Alumina & potential harm to community or environment. There is very little data outside of EPA public health report in 90s, newspaper articles etc #speirgorm",1
trasinscneach.bsky.social,NA,NA,NA,I've missed all the discussion is it #SpéirGorm or #SpéirGhorm or #Gormspéir now?,2
brownekelly.bsky.social,NA,NA,NA,#speirgorm #irish #diaspora,0
lori-l.bsky.social,NA,NA,NA,"The Irish on #DuoLingo is way harder than the equivalent levels in the other languages, and with loads of new makey-up words too! 😤 #speirgorm",0
limerick4inarow.bsky.social,NA,NA,NA,"“Watching John with the machine, it was suddenly so clear.The Terminator would never stop.It would never leave him. It would never hurt him,never shout at him,or say it was too busy to spend time with him.It would always be there.And it would die to protect him…”
#dogsofbluesky
#speirgorm",12
orlam90.bsky.social,NA,NA,NA,"To whom it may concern,

Live results from the sharpener/parer/topper debate can be found here: 

finaldraft.maps.arcgis.com/apps/dashboa...

What the feck is going on in Kerry?! 

I want to credit the map-maker/survey owner, but alas they are an anonymous Redditor so I cannot. 

#speirgorm ✏️✏️✏️",25
amynim.bsky.social,NA,NA,NA,Dad informed me the other day he'd signed some form to donate his body to science. Just feels incredibly stupid and narrow minded to not even discuss with us or consider that we wouldn't have a place to visit after he's gone. Does anyone know do they need consent from the family or what? #SpeirGorm,0
katebielinski.bsky.social,NA,NA,NA,Bit of a long shot here but would anyone (Dublin based) have use for these new/almost new junior cycle text books? Seems such  waste to put them into the recycling. #speirgorm,8
lisafitz.bsky.social,NA,NA,NA,Eyeing up my toast.. #speirgorm #Sunday #dogs #furbabies,0
markdryall.bsky.social,NA,NA,NA,Few shitty pics of My Bloody Valentine last night. Colm Ó Cíosóig is a savage. #Speirgorm,1
wasabi-bestie.bsky.social,NA,NA,NA,"This is hard goin’ 

#IREvRSA #QuilterNS #SpeirGorm",0
quiltomancy.bsky.social,NA,NA,NA,Is there an Irish Ken Burns ? I need a good historical documentary . #speirgorm,0
ellecontessa.bsky.social,NA,NA,NA,"If you see this, post your getaway vehicle #speirgorm",0
msmcglencree.bsky.social,NA,NA,NA,"My very dirty #retreiver up before the lark!
#speirgorm #dogs #photography",1
elaineedwards.bsky.social,NA,NA,NA,"Separately, here is some Friday night fluff. #Speirgorm #Cats",2
annumayor.bsky.social,NA,NA,NA,"Tomorrow, 2pm @museumfreederry.bsky.social, @dooleydooley.bsky.social, author of Black and Green @plutopress.bsky.social explores how U.S. & Irish civil rights movements inspired each other on the anniversary of JFK’s assassination. #speirgorm 
@humanrightsfirst.org
@qubelfastofficial.bsky.social",4
greencollective.io,NA,NA,NA,"🚨 Cold weather results in higher electricity demand and we just saw a new high for all-island electricity output of 7774MW.

This beats the previous record of 7712MW set in February.

Wind generation was pretty high at around 3.5GW but a lot of gas being burned too.

#SpeirGorm",2
shinanegans.bsky.social,NA,NA,NA,"If you see this, post your getaway vehicle
#SpeirGorm",0
nordaltsee.bsky.social,NA,NA,NA,"Apple and sloe jelly me thinks
#WestCork #WhiteHills #SpeirGorm",7
hilarylennon.bsky.social,NA,NA,NA,"I don't get your first point. Re the second point, again, I received campaign material with my name and home address on the envelope, and I was informed that anyone could put in a request to buy a copy of the electoral register list. #SpeirGorm",0
uplift.ie,NA,NA,NA,"Eurovision song contest missing the mark. Its not about the voting, its about Israels ongoing genocide of the palestinian people.... Boycott Eurovision ✊️ Ban Israel from participating 

#Speirgorm 

jrnl.ie/6881740",19
gylesnamopaleen.bsky.social,NA,NA,NA,"We have 101+ years of data on how disastrous british rule has been, economically & societally, in NI. It's been a basket case for decades. 

Then, along comes brexit, which accidentally gave us an insight into what an All-Ireland economy might be like. 

GRMA (thanks) Brexit!   #spéirgorm",4
eoghan.bsky.social,NA,NA,NA,"It's occurred to me that Irish English has a clatter of words for referring to a rake of things. There's a whole skite of them, and you can use a lock of different terms and people will know what you mean
#spéirgorm",11
siobhandowling.bsky.social,NA,NA,NA,"It seems I haven't been to ""The Point"" since before the Luas. I remember that long long walk back to civilization (aka bus). I think last time was Underworld in 2000.... 

So... If doors open at 6.30pm when does the band start? 

#SpeirGorm",0
homebrewandhacking.bsky.social,NA,NA,NA,"That is a good trailer...

For fans of the Simpsons.

www.bartkira.com

#speirgorm",0
georginabarrow.bsky.social,NA,NA,NA,"Team ""parer"" all the way, none of this topper nonsense #Speirgorm  #Speirghorm",0
docdok.bsky.social,NA,NA,NA,"#speirgorm Bualadh Bas,!",0
oliviachau.bsky.social,NA,NA,NA,Hope they don’t get rid of change the stairs in the Roches/Debenhams building. Was one of my fav things about the building. #speirgorm #limerick,1
beatingblog.bsky.social,NA,NA,NA,"That's a cold one now. Am huddled by the radiator eating a pot noidle, much as I envision Enoch is, in some basement somewhere. #speirgorm",0
powersflowers.bsky.social,NA,NA,NA,"Well, this was a disappointment. Is there an actually delicious brand, or are they all overhyped? The chocolate on this tasted so-so and the pistachio filling was nice enough, but nothing special.  
#DubaiChocolate 
#speirgorm
#spéirghorm",2
niamhkirk.bsky.social,NA,NA,NA,Drummer says #foxhunting is disgusting and should be banned. #speirgorm,1
fiftywords.bsky.social,NA,NA,NA,"The phrase “a schmozzle in the parallelogram” was immortalised by the legendary Gaelic games commentator Michael O’Hehir. It describes the chaotic, harmless scuffle that sometimes erupts during games. #vss365 #Speirgorm",2
irishinstitute.bsky.social,NA,NA,NA,"Our friends @livirishfest.bsky.social are holding a public consultation on their redesign of the Liverpool Irish Famine Trail to provide:
👉Better accessibility
👉Updated information
👉Digital enhancement
Have your say: www.liverpoolirishfestival.com/help-trail-f... (Deadline: 5.12.2025) 
#speirgorm",0
bridgetmcgann.medsky.social,NA,NA,NA,"People when they learn I speak Irish: Wow so wholesome to be in touch with your heritage! It’s such a beautiful language. 🥹🥰☘️

Me: *raps about crime and drugs*

#SpeirGorm ",0
archivedelver.bsky.social,NA,NA,NA,Why does Irish Rail keep everyone waiting til the last minute for trains at Heuston? #speirgorm,0
carlogianuzzi.bsky.social,NA,NA,NA,"Irlanda — Enoch Burke verso il carcere, per la quarta volta, per oltraggio alla corte.
Ironia della sorte, il giudice parla anche di potenziale rischio per i bambini.
Ne ho parlato in ""Diario d’Irlanda - An Irish Journal"" S1E14.
🎧 Ascolta youtu.be/PViblNIBZl8?...
#19novembre #speirgorm",0
nearfm.ie,NA,NA,NA,"Hang on in there! The weather may be cold 🥶 but we have Roots music at 2.30, Joy and Jargon at 3.30, Stories from Foster Care at 4.30 and Ar Muin na Muice at 5.30. Stay in and listen to the radio #speirgorm  nearfm.ie/livestream",1
jodcork.bsky.social,NA,NA,NA,Tuesday is a hard payback for the glory of Sunday #coybig #speirgorm,0
sighjinks.bsky.social,NA,NA,NA,"The new Crumlin Shopping Centre just started being built and it’s still going to be finished before the Naas Shopping Centre opens, isn’t it? #SpeirGorm #Kildare",1
reicscarlo.bsky.social,NA,NA,NA,The Irish Times reporting that Simon Harris will take over Finance and Helen McEntee will move to Foreign Affairs & Defence. Irelands first ever female FA minister. #irishpolitics #spéirgorm,0
kurleymcd.bsky.social,NA,NA,NA,"Never been so happy to see someone get that big new job as I am to see the end of Donohoe in government.

#speirgorm",0
brianmlucey.bsky.social,NA,NA,NA,"Oh the amount of begrudgery and sniping Will be off the charts. 
#speirgorm hopefully can be moderate and appropriately critical. And you can be critical and admiring",0
roisindubh1.bsky.social,NA,NA,NA,"Maith thú I suppose ? 💪🏼

#SpéirGorm",0
nedkelly.bsky.social,NA,NA,NA,I love this traditional Irish village just off the motorway #speirgorm,0
shutupdaragh.bsky.social,NA,NA,NA,I've been thinking about how Britain's legacy in Ireland is a civic tradition of state cruelty and Jim O'Callaghan is that tradition writ large. #speirgorm,9
conormcnally.bsky.social,NA,NA,NA,"“The national investment will largely be focused on cycle highways connecting rural villages and suburban areas with metropolitan centres, providing access to jobs, healthcare and education.”

Imagine how transformative this approach would be in Ireland. #speirgorm #spéirgorm",3
climatealarmclock.bsky.social,NA,NA,NA,"#COP30 - This will be our fourth year covering COP and seeing as there's not really that much new we can say, in order to avoid sounding like a broken record let's hear from YOU! 

Drop your questions, queries, concerns, criticisms, etc in the comments below! #SpeirGorm",5
nancyhugh.bsky.social,NA,NA,NA,"Hey, just a heads up on the hashtag - it's #speirgorm or #speirghorm. The 'h' goes after the 'g', not the 'p'. Should be seen by more people.",0
irondragon1.bsky.social,NA,NA,NA,"Very alarming video about the lack of ANY emergency plans for if tailings dam of the Aughinish Alumina refinery fails, also concerning are the removal of a peer review & incomplete records in a health study on the local impact in '98
www.youtube.com/watch?v=DxTt3G5G7y0
#IrishPol #speirgorm #Limerick",0
maryburke.bsky.social,NA,NA,NA,"contributors include: 
@costelkh.bsky.social
@carolineheafey.bsky.social
@sistermmm.bsky.social
@brianeanna.bsky.social
#speirgorm",0
deborahhh.bsky.social,NA,NA,NA,"There’s a feeling of Italia ‘90 in the air and the sun is shining for once - the glory days are back folks

#SpeirGorm #Ireland #Parrott",0
davidmcgurrin.ie,NA,NA,NA,"I like Bluesky in general and it has a much nicer vibe than the cesspit app, but it doesn't compare with live events. The memes and everything popping off on twitter after the game I'd say. Do miss that a bit #speirgorm #coybig #ireland",0
denterrick.bsky.social,NA,NA,NA,#Dublin #SpéirGorm,0
pbeattie.bsky.social,NA,NA,NA,"I’m still rattled by that Ireland win earlier. I’ll be too buzzin to sleep tonight.

At the start of the group I was confident of reaching a playoff, but we looked dead and buried after the first 3 games.

Maximum points from the last 3 games is unbelievable stuff. 👏🏻

#COYBIG 🇮🇪 #WC2026
#SpeirGorm",1
imjustkev67.bsky.social,NA,NA,NA,💪⚽ Fantastic stuff #COYBIG #Spéirgorm Roll on the draw on Thursday,0
eileen100.bsky.social,NA,NA,NA,Remembering our sister Jennifer Barrett on “World Day of remembrance for road traffic victims”. The car accident happened 49 years ago and we still mourn her loss. We also lost her unborn child that day. PLEASE take care on the roads and always be alert to the unexpected. #speirgorm,3
hourlybreezing.ntw.app,NA,NA,NA,"
Bluesky's Top 10 Trending Words (past 60min):
💨x1* - ukraine 🔓
💨x1* - gaza 🔓
💨x1* - democracy 🔓
💨x65 - 1﹐611
💨x60 - musgrave
💨x38 - jameis
💨x34 - parrott
💨x32 - darnell
💨x31 - hassett
💨x29 - 2025-11-16
*🔓 = Unlocked Emergency Words (see img)

#ListenToBlackVoices

(Something not right? Reply!)",1
davidmoriarty.bsky.social,NA,NA,NA,"A hilarious line from Murph on @secondcaptains.bsky.social, paraphrase - never mind McIlroy at the Masters, Troy Parrott has had the greatest Thursday to Sunday run in the history of Irish sport. #COYBIG #speirgorm",7
thriftonaut.bsky.social,NA,NA,NA,Welcome to the world all the newborns named Troy! #Speirgorm #Speirghorm,0
kevfrommayo.bsky.social,NA,NA,NA,"Second Captains post-match pod has dropped! @secondcaptains.bsky.social #coybig #spéirgorm

Episode webpage: shows.acast.com/the-second-c...",2
colmbrennan.bsky.social,NA,NA,NA,"Late late Troy show

#speirgorm",1
trendtags.bsky.social,NA,NA,NA,"🔥 Trending Now on BlueSky (Last 30 minutes):

#coybig #art #Photography #nsfw #OC #Nature #HUNIRL #EastCoastKin #stunday #섹블 #furry #Birds #speirgorm #섹트 #Ireland 

Trends refresh every 30 minutes.",0
wizball50.bsky.social,NA,NA,NA,"SCENES! Ireland get the win in the 6th minute of injury time. A wonderful end to an incredibly exciting game of football. Time for another drink! 

#COYBIG ✊ 

#redsky #speirgorm #HUNIRE",1
ciaraoh.bsky.social,NA,NA,NA,I DONT EVEN WATCH FOOTBALL AND IM SCREAMING #COYBIG #Speirgorm,0
dearg1974.bsky.social,NA,NA,NA,"Oh sweet Lord my heart, this day and night #irlvhun #speirgorm",0
mojonaut.bsky.social,NA,NA,NA,Holy crap. That second goal from Hungary was a belter. #HUNIRL #spéirgorm,0
decjordan.bsky.social,NA,NA,NA,"Very selective replays in this game. Disinformation in Hungary. I would love it if we beat them, love it. #COYBIG #SpeirGorm #IRLHUN",1
pmchoan.bsky.social,NA,NA,NA,"#SpéirGhorm #SpeirGorm #Nature #LoughErne #Curlew #Lapwing #Conservation 

www.bbc.co.uk/news/article...",2
